hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1995,4,128.45,128.22
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1996,1,130.01,129.86
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1996,2,131.68,130.82
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1996,3,133.02,131.92
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1996,4,132.44,132.15
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1997,1,134.59,134.43
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1997,2,136.68,135.78
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1997,3,137.7,136.64
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1997,4,138.56,138.17
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1998,1,141.14,140.96
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1998,2,142.94,142.01
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1998,3,145.15,144.12
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1998,4,146.47,145.97
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1999,1,146.53,146.35
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1999,2,149.32,148.36
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1999,3,152.2,151.19
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1999,4,153.37,152.76
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2000,1,154.01,153.8
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2000,2,154.51,153.58
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2000,3,156.8,155.81
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2000,4,153.5,152.78
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2001,1,158.22,158
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2001,2,159.19,158.27
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2001,3,159.73,158.76
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2001,4,161.24,160.42
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2002,1,159.98,159.75
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2002,2,163.35,162.44
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2002,3,164.11,163.13
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2002,4,165.99,165.13
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2003,1,166.38,166.14
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2003,2,168.15,167.21
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2003,3,170.37,169.36
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2003,4,172.06,171.21
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2004,1,173.59,173.34
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2004,2,177.03,176
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2004,3,178.25,177.18
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2004,4,179.7,178.84
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2005,1,181.68,181.44
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2005,2,185.48,184.39
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2005,3,191.56,190.33
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2005,4,200.9,199.99
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2006,1,205.4,205.17
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2006,2,212.13,210.91
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2006,3,216.92,215.41
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2006,4,220.64,219.69
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2007,1,225.9,225.69
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2007,2,228.55,227.26
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2007,3,230.87,229.1
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2007,4,230.02,229.19
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2008,1,228.44,228.17
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2008,2,228.7,227.42
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2008,3,226.7,224.9
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2008,4,221.09,220.37
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2009,1,223.57,223.31
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2009,2,224.23,222.94
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2009,3,223.01,221.16
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2009,4,222.93,222.31
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2010,1,221.38,221.17
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2010,2,222.91,221.51
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2010,3,226.05,224.14
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2010,4,220.64,220.13
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2011,1,215.5,215.4
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2011,2,219.51,217.95
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2011,3,215.03,213.22
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2011,4,218.84,218.45
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2012,1,219.05,218.98
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2012,2,219.87,218.1
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2012,3,221.05,219.26
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2012,4,221.54,221.27
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2013,1,229.58,229.47
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2013,2,232.35,230.34
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2013,3,232.95,231.14
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2013,4,233.45,233.28
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2014,1,229.47,229.28
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2014,2,232.58,230.41
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2014,3,237.51,235.77
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2014,4,236.32,236.33
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2015,1,238.36,238.03
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2015,2,247.65,245.19
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2015,3,244.74,243.07
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2015,4,243.53,243.69
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2016,1,251.5,251.04
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2016,2,252.95,250.27
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2016,3,254.08,252.5
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2016,4,260.34,260.59
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2017,1,264.37,263.86
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2017,2,271.02,267.98
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2017,3,270.07,268.47
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2017,4,266.66,267.02
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2018,1,270.33,269.8
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1991,2,101.95,101.88
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1991,3,101.95,101.63
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1991,4,103.38,103.07
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1992,1,104.82,104.85
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1992,2,105.62,105.54
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1992,3,107.76,107.39
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1992,4,108.74,108.45
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1993,1,109.94,109.99
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1993,2,111.01,110.9
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1993,3,113.65,113.24
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1993,4,115.16,114.87
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1994,1,116.1,116.17
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1994,2,119.04,118.89
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1994,3,120.21,119.74
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1994,4,121.83,121.59
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1995,1,122.53,122.65
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1995,2,123.73,123.46
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1995,3,125.96,125.53
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1995,4,126.1,125.88
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1996,1,127.75,127.88
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1996,2,130.1,129.7
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1996,3,130.01,129.62
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1996,4,132.23,132.09
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1997,1,132.5,132.61
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1997,2,133.41,132.87
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1997,3,135.32,135
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1997,4,135.31,135.27
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1998,1,136.51,136.51
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1998,2,138.86,138.26
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1998,3,139.34,139.01
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1998,4,141.9,142.02
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1999,1,143.19,143.09
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1999,2,145.56,144.83
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1999,3,145.96,145.66
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,1999,4,146.59,146.81
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2000,1,148.75,148.6
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2000,2,150.3,149.52
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2000,3,151.89,151.52
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2000,4,151.13,151.48
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2001,1,153.98,153.84
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2001,2,155.35,154.49
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2001,3,155.83,155.37
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2001,4,156.92,157.3
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2002,1,159.62,159.62
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2002,2,162.68,161.76
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2002,3,162.36,161.68
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2002,4,165.33,165.8
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2003,1,167.59,167.78
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2003,2,168.54,167.51
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2003,3,173.15,172.29
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2003,4,172.8,173.26
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2004,1,174.72,175.23
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2004,2,179.85,178.63
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2004,3,183.42,182.27
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2004,4,185.48,186.1
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2005,1,187.27,188
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2005,2,193.44,192.08
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2005,3,197.02,195.51
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2005,4,197.09,197.86
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2006,1,202.91,203.91
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2006,2,207.87,206.41
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2006,3,209.6,207.73
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2006,4,211.18,212.03
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2007,1,210.06,211.17
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2007,2,214.72,213.45
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2007,3,214.59,212.54
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2007,4,205.94,206.31
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2008,1,208.4,209.99
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2008,2,207.34,206.35
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2008,3,205.6,203.26
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2008,4,197.97,197.93
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2009,1,196.46,198.69
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2009,2,200.83,199.79
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2009,3,195.85,193.34
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2009,4,205.09,204.65
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2010,1,195.92,199.23
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2010,2,188.37,186.8
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2010,3,188.64,186.06
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2010,4,185.99,185.61
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2011,1,173.9,177.52
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2011,2,178.84,176.66
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2011,3,183.14,180.66
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2011,4,177.56,177.34
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2012,1,174.5,178.7
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2012,2,190.7,187.53
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2012,3,185.33,182.84
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2012,4,184.76,185.13
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2013,1,183.99,188.37
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2013,2,198.01,194.09
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2013,3,196.84,194.34
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2013,4,195.15,196.26
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2014,1,200.82,204.99
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2014,2,199.36,195.22
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2014,3,203.85,201.56
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2014,4,203.51,205.09
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2015,1,203.17,206.48
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2015,2,216.3,212.24
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2015,3,214.08,211.88
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2015,4,210.87,212.52
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2016,1,214.54,217.38
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2016,2,222.83,219.19
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2016,3,227.57,225.3
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2016,4,225.29,226.93
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2017,1,231.09,233.87
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2017,2,234.69,231.07
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2017,3,239.1,236.76
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2017,4,243.84,245.58
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2018,1,237.6,240.3
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1991,2,102.16,101.39
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1991,3,103.42,102.14
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1991,4,106.51,105.8
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1992,1,107.28,107.33
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1992,2,110.61,109.75
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1992,3,112.72,111.31
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1992,4,114.95,114.19
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1993,1,118.3,118.45
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1993,2,121.13,120.13
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1993,3,125.59,123.96
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1993,4,127.71,126.9
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1994,1,128.54,128.74
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1994,2,133.72,132.61
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1994,3,137.25,135.4
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1994,4,135.92,135.08
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1995,1,137.42,137.69
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1995,2,140.39,139.2
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1995,3,140.52,138.55
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1995,4,140.86,140.13
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1996,1,139.32,139.49
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1996,2,140.98,139.73
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1996,3,142.78,140.87
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,1996,4,141.96,141.33
